Fecha,Temp_Media_C,Temp_Maxima_C,Temp_Minima_C,Humedad_Media_Pct,Precip_Total_mm,Viento_Maximo_kmh,Viento_Direccion_Grados,Presion_Media_hPa,Irrad_Solar_MJm2
2013-11-30,6.1,8.9,4.2,60.0,0.0,37.8,74.0,1016.1,3.02
2013-12-01,10.3,16.9,5.5,42.0,0.0,30.2,60.0,1016.4,8.52
2013-12-02,7.8,12.7,4.5,46.0,0.0,33.5,301.0,1020.0,2.52
2013-12-03,12.9,18.7,7.8,45.0,0.0,26.3,41.0,1025.2,8.62
2013-12-04,12.2,19.6,6.2,47.0,0.0,32.4,305.0,1025.6,9.42
2013-12-05,10.1,13.8,8.1,54.0,0.0,45.4,303.0,1024.8,8.32
2013-12-06,8.7,13.5,6.1,58.0,0.0,49.3,305.0,1024.6,8.92
2013-12-07,9.6,16.3,5.1,56.0,0.0,30.6,291.0,1023.7,8.82
2013-12-08,10.4,15.7,6.5,73.0,0.0,15.8,29.0,1027.8,8.22
2013-12-09,9.7,14.6,5.2,74.0,0.0,18.0,205.0,1030.3,8.22
2013-12-10,9.6,15.0,4.3,72.0,0.0,15.1,315.0,1032.5,8.32
2013-12-11,11.0,13.4,8.8,67.0,0.0,18.0,257.0,1033.1,3.12
2013-12-12,10.4,16.1,6.6,69.0,0.0,19.1,325.0,1029.4,7.92
2013-12-13,7.1,12.7,3.9,73.0,0.0,19.4,275.0,1026.0,8.22
2013-12-14,9.4,15.3,4.2,63.0,0.0,23.4,288.0,1030.8,7.82
2013-12-15,11.5,18.9,8.2,57.0,0.0,34.2,306.0,1032.2,8.52
2013-12-16,11.5,13.5,8.8,72.0,0.0,22.3,73.0,1032.3,3.52
2013-12-17,11.9,16.0,9.4,78.0,0.0,11.9,41.0,1028.7,3.52
2013-12-18,11.1,15.8,7.5,74.0,0.0,20.5,316.0,1023.8,7.72
2013-12-19,10.6,12.7,9.4,83.0,8.8,17.3,287.0,1014.6,1.92
2013-12-20,10.0,13.6,7.2,78.0,3.7,29.2,339.0,1021.9,4.32
2013-12-21,8.5,13.8,4.9,59.0,0.1,27.0,298.0,1032.0,5.82
2013-12-22,8.8,15.3,4.5,59.0,0.0,17.6,325.0,1029.6,8.12
2013-12-23,9.4,14.3,5.5,61.0,0.0,31.0,307.0,1024.3,5.82
2013-12-24,11.3,13.2,8.1,78.0,0.2,38.5,239.0,1012.3,3.62
2013-12-25,11.7,13.9,8.9,73.0,1.3,52.6,296.0,997.2,1.52
2013-12-26,9.0,12.0,6.8,50.0,0.0,62.3,331.0,1004.5,8.82
2013-12-27,10.1,15.0,5.5,65.0,0.0,42.1,318.0,1011.6,7.62
2013-12-28,11.8,17.0,8.2,56.0,0.0,59.0,298.0,1010.4,8.52
2013-12-29,8.8,14.4,5.7,50.0,0.0,34.9,324.0,1023.7,8.72
2013-12-30,7.5,12.7,3.9,55.0,0.0,32.0,311.0,1026.1,8.12
2013-12-31,8.5,13.3,4.6,54.0,0.0,20.2,317.0,1019.3,6.12
2014-01-01,10.2,14.8,5.4,62.0,0.0,33.5,312.0,1016.2,7.92
2014-01-02,12.5,18.3,8.8,66.0,0.0,16.9,310.0,1012.7,5.12
2014-01-03,14.2,19.5,10.6,67.0,0.0,29.9,274.0,1015.1,5.12
2014-01-04,11.4,16.2,7.5,79.0,1.5,57.2,297.0,1009.8,4.62
2014-01-05,9.7,13.1,6.9,50.0,0.0,61.9,312.0,1015.2,7.92
2014-01-06,12.7,16.9,9.5,60.0,0.0,46.8,323.0,1016.9,9.12
2014-01-07,11.7,17.6,8.7,73.0,0.0,15.1,195.0,1020.0,8.62
2014-01-08,10.2,15.1,7.2,85.0,0.0,15.5,292.0,1023.5,7.02
2014-01-09,8.8,14.0,4.5,82.0,0.1,14.4,170.0,1021.1,8.12
2014-01-10,9.6,12.0,8.1,77.0,0.0,19.4,33.0,1019.0,3.52
2014-01-11,11.6,13.9,9.0,78.0,0.1,21.6,93.0,1019.4,3.32
2014-01-12,11.3,15.8,8.7,81.0,4.4,20.2,295.0,1021.6,7.92
2014-01-13,10.4,13.6,6.3,75.0,2.7,38.5,278.0,1016.7,2.82
2014-01-14,9.0,11.9,5.6,61.0,0.0,33.5,336.0,1011.7,5.52
2014-01-15,9.7,13.2,6.0,66.0,0.0,22.3,308.0,1014.4,6.22
2014-01-16,11.3,14.4,9.4,81.0,0.3,20.9,203.0,1008.6,3.72
2014-01-17,10.5,15.3,8.0,61.0,0.0,33.1,224.0,1005.1,9.32
2014-01-18,10.3,14.6,5.9,84.0,1.1,35.3,174.0,998.4,3.22
2014-01-19,9.7,14.6,7.5,79.0,7.8,25.9,284.0,996.4,7.32
2014-01-20,8.3,12.6,6.2,58.0,0.0,48.2,327.0,1006.8,8.42
2014-01-21,8.4,13.3,4.5,51.0,0.0,44.3,317.0,1013.0,10.72
2014-01-22,7.7,10.0,5.4,73.0,3.4,16.6,310.0,1011.9,2.42
2014-01-23,8.8,14.1,6.4,69.0,0.0,33.8,323.0,1019.0,9.72
2014-01-24,11.5,14.7,8.4,58.0,0.0,47.9,319.0,1015.8,7.72
2014-01-25,11.4,14.5,9.3,81.0,0.0,28.4,321.0,1016.4,4.02
2014-01-26,13.2,17.4,9.6,58.0,0.0,50.8,341.0,1015.8,9.62
2014-01-27,12.5,15.8,7.5,47.0,0.0,66.6,286.0,1004.9,11.22
2014-01-28,8.0,12.1,5.4,53.0,0.0,51.5,295.0,1002.2,7.82
2014-01-29,9.2,15.0,5.7,63.0,8.1,38.5,310.0,997.4,9.12
2014-01-30,8.0,12.5,5.5,69.0,4.1,35.6,291.0,1002.4,10.42
2014-01-31,8.2,13.7,3.3,67.0,0.0,39.2,298.0,1010.1,9.52
2014-02-01,8.8,11.1,6.4,80.0,1.2,38.9,304.0,1008.0,2.22
2014-02-02,8.1,13.2,3.6,51.0,0.0,41.4,297.0,1014.1,12.52
2014-02-03,8.5,13.2,4.4,56.0,0.0,30.6,304.0,1010.3,9.22
2014-02-04,8.9,14.8,3.8,58.0,0.0,41.0,303.0,1012.7,12.42
2014-02-05,12.2,17.1,9.2,59.0,0.0,50.0,299.0,1008.2,8.52
2014-02-06,12.0,16.7,8.4,61.0,0.0,29.2,215.0,1012.4,11.72
2014-02-07,12.4,15.9,9.2,53.0,0.0,58.0,296.0,1011.2,13.12
2014-02-08,12.7,15.5,9.5,57.0,0.3,44.6,266.0,1006.9,7.42
2014-02-09,9.5,11.9,7.0,56.0,12.5,33.1,242.0,1008.0,5.52
2014-02-10,9.4,13.3,6.9,70.0,1.9,54.7,307.0,997.9,6.82
2014-02-11,7.7,11.5,5.8,53.0,0.0,53.3,305.0,1011.2,9.22
2014-02-12,9.3,15.2,4.5,55.0,0.0,45.4,327.0,1014.9,13.72
2014-02-13,14.0,19.9,10.0,55.0,0.0,52.6,303.0,1012.6,12.92
2014-02-14,13.9,22.2,9.3,72.0,0.0,29.5,206.0,1011.7,13.12
2014-02-15,14.1,20.8,9.1,64.0,0.0,35.6,308.0,1009.0,13.02
2014-02-16,10.5,15.4,6.3,71.0,7.3,36.4,310.0,1015.0,5.42
2014-02-17,8.8,14.4,3.7,75.0,0.1,19.8,203.0,1015.0,13.02
2014-02-18,11.9,15.1,8.4,63.0,0.0,42.8,38.0,1010.9,4.42
2014-02-19,11.0,15.0,7.9,63.0,0.0,41.8,306.0,1016.3,12.12
2014-02-20,10.9,15.5,7.5,62.0,0.0,38.9,332.0,1016.3,13.62
2014-02-21,11.6,15.5,7.3,63.0,0.0,29.5,301.0,1015.5,7.42
2014-02-22,10.2,15.6,5.7,57.0,0.0,25.6,305.0,1021.1,15.62
2014-02-23,10.4,15.7,5.2,64.0,0.0,26.6,223.0,1020.7,15.92
2014-02-24,10.1,15.4,6.5,75.0,0.0,20.5,197.0,1017.8,12.12
2014-02-25,11.0,16.1,6.7,71.0,0.0,38.5,239.0,1016.6,12.22
2014-02-26,10.5,15.8,6.5,48.0,0.0,46.1,305.0,1021.0,15.22
2014-02-27,8.7,12.8,5.0,57.0,0.0,28.8,288.0,1024.1,8.12
2014-02-28,10.4,16.7,5.6,52.0,0.3,58.0,295.0,1011.8,13.82
2014-03-01,9.0,13.3,5.2,56.0,0.0,45.7,314.0,1004.3,9.92
2014-03-02,10.8,15.7,6.6,69.0,0.0,31.0,215.0,1002.6,16.02
2014-03-03,11.5,14.8,8.6,55.0,0.0,75.2,305.0,999.6,14.02
2014-03-04,10.6,15.6,6.1,48.0,0.0,65.9,286.0,1005.1,16.02
2014-03-05,11.4,16.5,7.6,56.0,0.0,27.7,313.0,1013.5,13.42
2014-03-06,11.7,17.6,7.4,60.0,0.0,30.6,308.0,1021.1,13.82
2014-03-07,13.0,19.0,8.9,43.0,0.0,29.2,205.0,1023.6,18.52
2014-03-08,12.1,17.9,6.4,58.0,0.0,20.2,96.0,1024.9,18.12
2014-03-09,12.6,17.0,7.9,54.0,0.0,28.1,65.0,1026.4,18.72
2014-03-10,12.7,19.7,6.8,41.0,0.0,25.6,214.0,1020.6,17.82
2014-03-11,12.4,17.2,8.8,57.0,0.0,18.4,82.0,1021.9,12.12
2014-03-12,12.0,15.9,8.8,58.0,0.0,47.5,97.0,1026.6,17.52
2014-03-13,12.3,16.3,9.9,62.0,0.0,31.3,83.0,1026.8,18.62
2014-03-14,12.1,17.3,8.5,56.0,0.0,18.7,137.0,1024.7,11.62
2014-03-15,15.5,23.5,8.6,46.0,0.0,37.1,316.0,1022.5,19.32
2014-03-16,16.2,23.0,11.5,49.0,0.0,53.6,311.0,1020.0,19.82
2014-03-17,16.8,23.6,11.6,47.0,0.0,30.6,215.0,1020.0,20.12
2014-03-18,14.1,19.9,8.4,66.0,0.0,18.0,154.0,1020.4,19.22
2014-03-19,13.6,18.6,10.3,70.0,0.0,24.8,298.0,1021.9,17.12
2014-03-20,13.1,17.0,9.7,73.0,0.0,24.5,145.0,1020.4,18.32
2014-03-21,13.1,17.0,9.3,76.0,0.0,35.3,221.0,1019.0,14.02
2014-03-22,13.9,18.4,10.9,76.0,0.6,29.9,218.0,1011.7,11.72
2014-03-23,10.9,16.0,5.9,41.0,0.0,60.5,292.0,1013.3,19.62
2014-03-24,11.0,15.8,5.1,48.0,0.0,40.7,221.0,1014.9,18.32
2014-03-25,11.6,17.8,7.0,50.0,0.1,57.6,308.0,1009.9,18.02
2014-03-26,9.3,15.4,4.9,56.0,0.4,42.1,323.0,1007.0,14.22
2014-03-27,10.1,14.9,6.5,62.0,2.7,37.1,211.0,1010.3,21.22
2014-03-28,11.2,15.5,5.9,69.0,0.0,31.0,86.0,1013.9,17.22
2014-03-29,13.3,15.7,11.4,65.0,0.0,64.1,79.0,1012.1,12.42
2014-03-30,12.5,13.7,11.7,90.0,11.2,52.2,64.0,1012.9,1.52
2014-03-31,13.3,17.8,10.3,84.0,6.7,23.4,75.0,1015.1,11.92
2014-04-01,12.8,17.0,8.8,75.0,0.0,22.7,231.0,1013.4,17.42
2014-04-02,14.3,17.0,11.8,74.0,0.4,47.2,72.0,1005.4,8.32
2014-04-03,12.8,15.7,11.1,89.0,33.6,41.0,74.0,998.4,3.42
2014-04-04,15.2,21.4,10.6,57.0,2.5,41.8,304.0,1006.6,19.72
2014-04-05,15.0,20.2,10.4,62.0,0.0,24.1,192.0,1014.7,24.12
2014-04-06,15.7,20.9,11.4,60.0,0.0,24.5,225.0,1018.7,24.12
2014-04-07,14.3,19.2,11.2,75.0,0.0,23.4,229.0,1019.0,23.92
2014-04-08,14.6,19.5,10.6,77.0,0.0,23.8,160.0,1021.9,19.42
2014-04-09,15.8,20.5,12.2,65.0,0.0,39.2,221.0,1021.2,24.02
2014-04-10,16.1,21.2,12.0,65.0,0.0,24.8,219.0,1018.2,23.52
2014-04-11,16.3,22.1,12.2,70.0,0.5,33.5,329.0,1014.7,20.72
2014-04-12,14.9,18.2,12.2,77.0,0.1,29.5,104.0,1015.9,15.92
2014-04-13,17.1,22.8,12.2,67.0,0.0,30.6,232.0,1018.2,23.92
2014-04-14,17.1,21.6,12.9,58.0,0.0,33.8,208.0,1017.8,23.22
2014-04-15,17.4,22.6,13.3,54.0,0.0,20.5,236.0,1015.0,21.82
2014-04-16,15.4,20.4,11.9,61.0,0.0,21.2,123.0,1018.7,23.72
2014-04-17,15.2,19.6,12.0,69.0,0.0,24.1,170.0,1018.3,20.52
2014-04-18,16.5,22.0,11.2,65.0,0.0,27.4,226.0,1011.0,24.12
2014-04-19,14.7,17.5,12.8,68.0,0.1,32.0,88.0,1006.1,18.82
2014-04-20,13.3,16.9,10.8,75.0,3.6,23.0,72.0,1003.5,8.82
2014-04-21,13.9,16.8,12.0,83.0,3.1,25.2,115.0,1004.3,10.72
2014-04-22,15.2,19.9,12.3,80.0,8.5,22.7,111.0,1011.8,14.92
2014-04-23,16.4,21.1,11.4,68.0,0.0,35.6,215.0,1018.2,24.82
2014-04-24,17.3,22.2,12.3,59.0,0.0,28.1,297.0,1015.3,24.42
2014-04-25,15.8,21.9,11.7,56.0,0.0,43.2,303.0,1012.4,20.62
2014-04-26,16.4,23.0,10.2,47.0,0.0,38.5,224.0,1013.0,23.82
2014-04-27,16.2,23.2,10.7,50.0,0.1,38.9,309.0,1012.5,26.62
2014-04-28,15.4,20.3,11.7,60.0,0.0,32.8,44.0,1013.1,24.62
2014-04-29,15.1,19.2,10.8,71.0,0.0,25.2,159.0,1014.2,19.92
2014-04-30,15.8,20.2,11.5,71.0,0.0,29.5,311.0,1013.5,24.42
2014-05-01,16.9,22.1,12.2,66.0,0.0,23.0,198.0,1014.3,27.02
2014-05-02,15.7,20.4,12.3,65.0,0.0,34.6,173.0,1013.4,22.62
2014-05-03,16.7,24.8,11.2,58.0,0.0,34.2,79.0,1013.0,27.92
2014-05-04,15.5,19.3,11.8,62.0,0.0,34.2,164.0,1014.6,25.72
2014-05-05,15.9,21.0,10.5,61.0,0.0,37.4,187.0,1016.5,28.72
2014-05-06,16.3,20.9,11.8,71.0,0.0,33.8,201.0,1017.9,24.22
2014-05-07,17.1,21.3,14.1,71.0,0.0,26.6,93.0,1018.6,21.02
2014-05-08,18.8,24.0,14.6,56.0,0.0,34.2,213.0,1019.7,26.62
2014-05-09,18.9,23.7,14.1,61.0,0.0,29.9,222.0,1019.6,27.62
2014-05-10,19.3,24.7,14.5,59.0,0.0,38.2,199.0,1017.5,25.42
2014-05-11,18.4,24.6,14.4,70.0,0.1,28.4,99.0,1016.6,21.52
2014-05-12,16.2,19.6,13.5,70.0,1.1,27.0,94.0,1017.9,14.62
2014-05-13,14.0,16.9,11.9,72.0,0.0,22.7,163.0,1020.8,9.82
2014-05-14,15.8,20.8,10.8,65.0,0.0,31.0,207.0,1025.9,28.72
2014-05-15,16.7,22.6,11.0,63.0,0.0,31.0,233.0,1022.8,29.62
2014-05-16,16.4,20.5,12.4,58.0,0.0,35.6,193.0,1018.4,29.42
2014-05-17,17.6,23.3,13.2,58.0,0.0,29.5,153.0,1015.1,27.52
2014-05-18,16.0,19.2,13.5,64.0,0.0,27.4,81.0,1012.4,16.52
2014-05-19,17.0,21.3,12.5,70.0,0.0,28.8,197.0,1008.8,22.22
2014-05-20,16.5,18.6,15.7,85.0,3.2,35.3,95.0,1011.6,7.12
2014-05-21,18.1,22.9,15.6,81.0,0.1,38.2,79.0,1008.4,14.22
2014-05-22,18.2,24.3,13.7,49.0,0.0,34.9,329.0,1010.7,21.52
2014-05-23,18.2,23.7,13.5,48.0,0.0,41.4,231.0,1012.6,29.42
2014-05-24,15.6,19.6,12.7,61.0,0.0,28.4,78.0,1017.3,21.02
2014-05-25,17.1,21.3,14.3,62.0,0.0,34.2,158.0,1016.6,21.92
2014-05-26,14.7,19.6,11.7,83.0,28.4,34.2,96.0,1017.5,16.22
2014-05-27,16.6,21.5,12.2,66.0,0.0,25.6,207.0,1017.8,25.42
2014-05-28,16.5,21.7,13.2,77.0,2.1,26.3,226.0,1013.3,13.92
2014-05-29,16.6,21.0,13.4,68.0,0.0,29.2,231.0,1015.4,14.12
2014-05-30,14.9,20.2,12.5,80.0,12.4,24.5,286.0,1017.2,9.42
2014-05-31,17.4,24.0,12.0,62.0,3.6,28.8,308.0,1017.1,23.12
2014-06-01,19.6,23.2,14.1,51.0,0.0,25.2,198.0,1017.4,30.92
2014-06-02,19.6,23.8,15.5,52.0,0.0,27.4,221.0,1017.5,27.52
2014-06-03,19.1,23.4,15.5,57.0,0.0,25.6,200.0,1015.7,27.12
2014-06-07,21.0,27.1,15.6,68.0,0.0,31.7,80.0,1015.2,29.92
2014-06-08,23.0,27.8,17.6,59.0,0.0,24.8,106.0,1017.1,28.62
2014-06-09,23.1,28.8,18.1,50.0,0.0,21.2,107.0,1016.2,20.72
2014-06-10,22.7,27.7,17.8,52.0,0.0,25.2,82.0,1016.7,28.32
2014-06-11,24.1,29.3,18.3,49.0,0.0,19.1,173.0,1019.7,28.82
2014-06-12,26.2,32.6,19.9,39.0,0.0,32.4,334.0,1019.2,22.22
2014-06-13,26.6,32.9,20.6,40.0,0.0,23.0,220.0,1015.6,22.52
2014-06-14,25.5,32.7,20.4,47.0,0.0,33.1,91.0,1011.5,28.72
2014-06-15,20.4,24.6,14.4,66.0,14.9,30.2,22.0,1012.4,21.62
2014-06-16,21.4,27.2,16.9,53.0,0.0,26.3,215.0,1014.0,23.52
2014-06-17,20.5,26.4,15.8,62.0,5.4,32.0,45.0,1014.0,14.82
2014-06-18,20.0,24.7,14.1,59.0,0.0,32.0,214.0,1016.4,27.42
2014-06-19,21.3,26.8,16.3,57.0,0.0,30.6,214.0,1017.2,28.12
2014-06-20,22.7,28.1,17.3,53.0,0.0,37.1,237.0,1014.7,30.52
2014-06-21,24.0,30.0,18.4,47.0,0.0,22.3,209.0,1013.4,30.12
2014-06-22,22.6,26.9,19.0,72.0,0.0,21.6,89.0,1015.3,20.52
2014-06-23,23.5,27.3,19.0,70.0,0.0,25.9,154.0,1016.1,29.12
2014-06-24,22.0,27.0,17.9,68.0,0.8,29.9,219.0,1012.0,13.72
2014-06-25,21.0,27.7,17.0,62.0,0.0,31.7,308.0,1010.8,19.02
2014-06-26,23.8,28.9,19.7,54.0,0.0,39.2,220.0,1013.0,25.52
2014-06-27,22.9,27.4,18.1,69.0,0.0,25.9,173.0,1016.8,26.42
2014-06-28,23.7,28.8,18.7,62.0,0.0,33.1,220.0,1013.0,28.72
2014-06-29,22.4,27.9,18.6,59.0,0.0,41.4,227.0,1013.9,25.22
2014-06-30,21.5,26.1,18.4,59.0,0.0,35.6,212.0,1017.0,26.72
2014-07-01,23.1,27.2,20.1,67.0,0.0,28.4,162.0,1013.4,18.22
2014-07-02,22.2,25.1,20.4,73.0,0.0,46.4,102.0,1015.4,19.52
2014-07-03,23.4,28.4,19.7,51.0,0.1,50.4,66.0,1017.0,18.12
2014-07-04,23.1,28.1,16.9,61.0,12.7,42.1,200.0,1012.1,27.52
2014-07-05,24.1,28.8,18.9,59.0,0.0,30.2,204.0,1014.2,30.12
2014-07-06,23.1,27.4,19.2,75.0,0.0,32.4,226.0,1011.9,22.02
2014-07-07,19.0,24.4,15.5,81.0,23.6,29.9,28.0,1014.6,9.22
2014-07-08,20.1,25.1,15.1,65.0,0.1,37.4,347.0,1016.9,28.72
2014-07-09,20.3,25.1,17.6,64.0,0.0,31.7,113.0,1015.6,24.12
2014-07-10,21.4,27.1,17.3,54.0,0.0,34.2,200.0,1014.7,30.72
2014-07-11,21.5,27.0,16.8,50.0,0.0,34.9,305.0,1014.8,30.32
2014-07-12,21.0,25.5,17.0,65.0,0.0,28.8,139.0,1015.3,25.42
2014-07-13,22.1,27.3,17.3,64.0,0.0,33.5,234.0,1015.3,30.12
2014-07-14,22.3,27.5,20.1,76.0,0.2,24.8,78.0,1016.6,19.12
2014-07-15,23.0,26.9,19.2,74.0,0.0,28.4,210.0,1018.7,20.02
2014-07-16,24.9,30.6,19.6,60.0,0.0,22.3,159.0,1018.7,29.52
2014-07-17,25.9,29.9,21.3,52.0,0.0,32.4,213.0,1017.7,28.62
2014-07-18,25.7,32.3,20.2,51.0,0.1,27.7,230.0,1015.0,24.72
2014-07-19,25.5,29.8,22.6,65.0,0.0,27.4,73.0,1010.1,23.02
2014-07-20,26.1,32.2,19.9,39.0,0.0,42.5,307.0,1010.5,24.52
2014-07-21,23.4,29.6,18.7,52.0,0.0,30.6,283.0,1016.4,29.82
2014-07-22,24.3,30.4,19.3,50.0,0.0,26.6,341.0,1014.2,29.62
2014-07-23,23.9,29.0,18.9,58.0,0.0,37.8,201.0,1011.2,29.52
2014-07-24,25.2,30.9,19.3,53.0,0.0,25.9,159.0,1010.8,27.32
2014-07-25,24.4,29.4,20.5,60.0,2.2,23.4,41.0,1011.5,18.82
2014-07-26,24.2,28.6,20.2,65.0,0.0,37.8,204.0,1013.8,27.52
2014-07-27,25.5,30.3,21.3,61.0,0.0,26.6,158.0,1015.2,28.02
2014-07-28,23.2,29.0,18.9,77.0,7.3,32.4,94.0,1013.0,13.22
2014-07-29,21.4,25.1,19.1,69.0,0.6,40.0,211.0,1012.0,21.72
2014-07-30,23.3,29.6,18.5,55.0,0.0,31.0,310.0,1012.6,29.12
2014-07-31,24.0,29.5,18.4,58.0,0.0,38.5,216.0,1012.3,28.52
2014-08-01,24.7,30.6,20.5,63.0,0.0,26.6,220.0,1009.5,20.32
2014-08-02,23.6,29.8,18.7,71.0,14.2,26.3,333.0,1007.8,16.92
2014-08-03,23.8,27.8,19.5,74.0,0.0,23.4,128.0,1011.8,27.42
2014-08-04,24.9,29.5,21.2,72.0,0.0,27.0,81.0,1015.0,24.42
2014-08-05,24.5,28.8,20.8,58.0,0.0,25.9,129.0,1017.0,25.72
2014-08-06,25.0,29.4,20.4,62.0,0.0,28.8,246.0,1015.8,25.72
2014-08-07,25.3,29.7,21.7,71.0,0.0,33.1,229.0,1015.0,21.52
2014-08-08,25.3,29.6,21.9,69.0,0.0,31.7,200.0,1012.7,23.82
2014-08-09,25.2,29.1,22.5,66.0,0.0,42.1,70.0,1012.3,22.12
2014-08-10,26.3,31.5,22.3,71.0,0.0,27.7,77.0,1010.3,26.32
2014-08-11,25.3,30.1,21.6,69.0,0.0,29.9,130.0,1014.2,24.52
2014-08-12,23.9,27.9,20.9,66.0,0.0,24.5,197.0,1013.6,17.22
2014-08-13,24.5,31.3,21.0,61.0,0.0,36.4,71.0,1010.6,21.02
2014-08-14,22.4,27.1,19.2,53.0,0.0,33.1,222.0,1016.6,22.62
2014-08-15,21.5,25.2,18.8,73.0,1.9,34.2,130.0,1018.1,14.72
2014-08-16,20.8,24.8,19.1,60.0,0.0,31.7,222.0,1020.2,12.62
2014-08-17,22.3,26.7,17.4,64.0,0.0,41.8,223.0,1017.7,23.32
2014-08-18,23.4,27.6,19.9,69.0,0.0,37.4,218.0,1012.6,19.92
2014-08-19,23.0,27.8,18.9,64.0,0.0,27.4,141.0,1013.0,19.82
2014-08-20,22.3,25.0,21.0,62.0,0.0,27.0,80.0,1015.4,11.02
2014-08-21,21.8,25.2,20.2,58.0,0.0,17.3,118.0,1016.3,10.72
2014-08-22,20.1,22.2,16.3,79.0,27.0,32.0,40.0,1014.9,6.12
2014-08-23,20.7,25.9,16.4,73.0,0.0,29.2,161.0,1017.6,21.82
2014-08-24,22.9,27.2,19.0,71.0,0.0,31.3,200.0,1018.4,17.82
2014-08-25,24.1,28.5,21.1,77.0,0.0,36.7,214.0,1015.6,23.12
2014-08-26,25.1,30.4,20.7,70.0,0.0,23.0,228.0,1011.5,24.52
2014-08-27,24.5,28.7,20.8,62.0,0.0,26.6,90.0,1014.6,23.82
2014-08-28,24.5,29.8,19.9,69.0,0.0,22.0,162.0,1015.5,23.62
2014-08-29,23.7,28.3,20.7,74.0,0.2,27.0,109.0,1016.3,15.02
2014-08-30,24.0,29.5,19.8,59.0,0.0,25.2,203.0,1016.9,22.62
2014-08-31,24.1,28.7,19.9,60.0,0.0,31.3,191.0,1016.0,22.22
2014-09-01,23.3,28.1,20.6,74.0,0.0,22.7,64.0,1014.4,19.92
2014-09-02,23.1,27.8,19.9,78.0,0.0,18.7,170.0,1012.7,10.82
2014-09-03,22.7,27.3,19.9,62.0,0.0,23.8,174.0,1012.1,21.82
2014-09-04,22.8,25.3,20.1,71.0,0.0,20.5,79.0,1013.1,7.92
2014-09-05,23.0,26.9,19.8,78.0,0.3,24.1,289.0,1013.6,11.62
2014-09-06,23.9,29.4,19.4,75.0,0.0,26.3,205.0,1011.8,17.42
2014-09-07,24.5,29.7,20.8,76.0,0.0,29.9,234.0,1011.5,16.32
2014-09-08,25.0,30.3,21.1,73.0,0.4,20.9,214.0,1013.7,19.22
2014-09-09,24.3,30.2,20.6,63.0,0.0,27.7,112.0,1015.5,17.82
2014-09-10,23.8,30.2,18.1,61.0,0.0,24.1,151.0,1012.2,21.32
2014-09-11,24.1,29.4,20.6,73.0,0.0,24.8,99.0,1010.3,20.82
2014-09-12,23.4,28.3,20.3,65.0,0.0,21.2,86.0,1013.1,19.72
2014-09-13,23.5,27.2,19.9,70.0,0.0,20.2,155.0,1015.3,15.22
2014-09-14,23.1,28.7,17.1,78.0,12.4,42.8,314.0,1013.0,14.52
2014-09-15,22.3,27.8,16.9,73.0,0.0,23.0,77.0,1012.2,21.12
2014-09-16,23.2,27.5,18.8,73.0,0.1,24.8,139.0,1011.1,18.92
2014-09-17,22.6,28.9,18.8,77.0,2.3,29.5,60.0,1007.7,14.42
2014-09-18,23.6,28.6,19.4,76.0,0.0,19.8,87.0,1008.7,15.22
2014-09-19,24.1,29.3,19.6,73.0,0.0,24.1,190.0,1011.7,19.72
2014-09-20,24.2,30.4,19.8,61.0,0.0,23.0,175.0,1015.2,17.52
2014-09-21,23.2,28.9,20.5,59.0,0.0,18.0,152.0,1016.9,11.92
2014-09-22,19.9,21.5,16.6,77.0,7.8,24.1,74.0,1014.3,2.72
2014-09-23,18.1,22.5,16.0,84.0,8.2,20.2,278.0,1013.2,6.62
2014-09-24,19.0,23.9,15.7,75.0,1.8,22.0,84.0,1015.4,11.42
2014-09-25,18.6,22.9,15.9,69.0,0.2,28.1,214.0,1019.1,14.42
2014-09-26,18.7,23.9,14.3,71.0,0.0,23.0,147.0,1022.5,17.72
2014-09-27,20.2,26.3,14.5,62.0,0.0,22.3,89.0,1023.0,19.02
2014-09-28,19.5,22.9,17.6,85.0,92.7,30.2,82.0,1021.6,2.92
2014-09-29,20.9,26.1,16.8,81.0,0.2,17.3,116.0,1021.4,14.62
2014-09-30,19.8,25.6,17.7,88.0,8.7,17.6,99.0,1023.1,8.22
2014-10-01,20.3,24.9,16.4,77.0,0.1,15.8,170.0,1024.2,14.62
2014-10-02,20.9,26.4,16.2,67.0,0.0,23.4,206.0,1023.3,17.72
2014-10-03,20.2,26.2,16.2,68.0,0.0,23.0,113.0,1020.7,17.32
2014-10-04,20.0,24.9,15.5,74.0,0.0,30.2,234.0,1016.6,17.42
2014-10-05,18.8,22.2,14.3,78.0,5.9,42.1,24.0,1016.0,15.02
2014-10-06,19.7,24.7,16.3,80.0,0.0,29.5,226.0,1012.0,11.72
2014-10-07,20.6,25.9,17.2,72.0,0.0,22.3,234.0,1011.0,15.32
2014-10-08,20.9,25.8,17.2,72.0,0.0,25.2,211.0,1011.4,17.12
2014-10-09,20.7,25.9,16.8,80.0,0.0,21.6,220.0,1011.3,15.02
2014-10-10,20.5,26.1,16.9,79.0,0.0,20.9,172.0,1012.1,12.42
2014-10-11,20.6,24.1,16.8,72.0,0.0,23.4,103.0,1013.0,15.32
2014-10-12,21.0,25.7,17.8,74.0,0.9,24.5,191.0,1009.0,12.92
2014-10-13,19.1,23.1,16.1,67.0,0.0,34.9,211.0,1008.9,16.22
