Temp_Media_C,Temp_Maxima_C,Temp_Minima_C,Humedad_Media_Pct,Precip_Total_mm,Presion_Media_hPa,Irrad_Solar_MJm2,Fecha,Viento_Maximo_kmh
14.9,18.5,13.1,74.0,0.0,1017.5,10.12,2011-11-10,
15.5,19.9,13.5,78.0,0.0,1018.1,11.52,2011-11-11,
15.1,18.2,13.7,88.0,0.0,1025.3,8.02,2011-11-12,
13.4,15.8,11.4,93.0,15.0,1026.5,2.32,2011-11-13,
12.1,14.4,11.1,90.0,6.1,1020.7,1.92,2011-11-14,
12.4,13.6,11.6,94.0,35.0,1012.8,1.12,2011-11-15,
11.6,12.3,10.8,91.0,5.9,1017.2,2.02,2011-11-16,
12.2,15.1,10.6,81.0,1.8,1023.5,5.92,2011-11-17,
11.5,13.9,9.9,87.0,1.4,1021.1,6.32,2011-11-18,
12.1,13.6,9.9,82.0,2.6,1015.4,4.52,2011-11-19,
13.8,16.7,12.0,91.0,0.1,1015.5,8.02,2011-11-20,
12.7,14.8,11.3,85.0,10.0,1011.2,4.12,2011-11-21,
12.6,13.5,11.4,82.0,0.9,1011.4,3.52,2011-11-22,
14.3,18.0,12.0,56.0,0.1,1020.8,10.22,2011-11-23,
13.3,17.1,11.4,68.0,0.0,1027.1,9.72,2011-11-24,
12.9,17.9,9.9,66.0,0.0,1028.9,9.72,2011-11-25,
10.7,12.9,6.4,62.0,0.0,1029.3,10.32,2011-11-26,
10.7,13.7,8.3,73.0,0.0,1027.4,7.02,2011-11-27,
10.9,13.0,9.3,79.0,0.0,1024.5,5.92,2011-11-28,
13.6,17.9,11.3,65.0,0.0,1023.6,8.72,2011-11-29,
12.6,17.2,10.2,63.0,0.0,1027.2,9.32,2011-11-30,
11.7,15.9,9.3,77.0,0.0,1024.9,9.42,2011-12-01,
12.0,15.6,10.5,71.0,0.0,1017.4,7.72,2011-12-02,
9.4,11.5,7.2,67.0,0.0,1022.7,7.92,2011-12-03,
9.3,14.3,7.3,68.0,0.0,1020.1,9.02,2011-12-04,
9.6,13.1,5.7,70.0,0.0,1017.3,8.82,2011-12-05,
10.3,14.4,7.8,64.0,0.0,1021.4,9.02,2011-12-06,
9.9,13.6,7.3,64.0,0.0,1026.6,9.32,2011-12-07,
10.4,13.5,8.6,75.0,0.0,1027.6,7.32,2011-12-08,
10.5,13.3,8.4,70.0,0.0,1022.7,7.22,2011-12-09,
9.3,14.0,7.0,68.0,0.0,1018.2,8.22,2011-12-10,
9.3,14.3,4.3,66.0,0.0,1016.9,7.72,2011-12-11,
8.0,13.3,4.3,70.0,0.0,1020.1,8.92,2011-12-12,
9.7,13.8,7.3,61.0,0.0,1018.3,7.32,2011-12-13,
12.0,16.8,9.6,60.0,0.0,1017.8,7.32,2011-12-14,
9.3,13.0,7.3,57.0,0.0,1023.3,7.52,2011-12-15,
10.5,13.7,7.1,55.0,0.0,1011.8,4.42,2011-12-16,
6.5,10.8,4.2,61.0,0.0,1015.1,9.12,2011-12-17,
5.6,10.3,2.9,46.0,0.0,1018.3,9.12,2011-12-18,
5.3,8.6,3.2,46.0,0.0,1023.1,6.92,2011-12-19,
7.1,10.3,3.7,68.0,0.0,1020.6,6.22,2011-12-20,
10.9,13.6,8.8,66.0,0.0,1021.3,4.42,2011-12-21,
11.5,14.9,9.2,61.0,0.0,1024.5,8.12,2011-12-22,
9.7,16.0,6.3,61.0,0.0,1024.9,9.12,2011-12-23,
8.2,12.1,5.8,67.0,0.0,1029.0,7.32,2011-12-24,
7.8,13.2,4.9,50.0,0.0,1033.0,8.92,2011-12-25,
8.1,12.4,6.1,50.0,0.0,1035.7,8.62,2011-12-26,
9.5,13.0,7.2,47.0,0.0,1034.0,6.52,2011-12-27,
9.1,13.9,6.4,50.0,0.0,1031.1,9.12,2011-12-28,
7.9,12.0,5.6,56.0,0.0,1028.3,8.62,2011-12-29,
7.2,11.5,3.6,53.0,0.0,1026.2,8.82,2011-12-30,
9.8,14.9,5.9,62.0,0.0,1024.3,8.82,2011-12-31,
11.8,16.8,9.1,64.0,0.0,1023.5,8.82,2012-01-01,
10.6,14.2,7.9,55.0,0.1,1021.5,8.22,2012-01-02,
8.3,12.6,5.8,56.0,0.0,1029.7,8.32,2012-01-03,
8.3,14.6,4.2,70.0,0.0,1028.5,8.02,2012-01-04,
9.3,13.4,6.0,51.0,0.0,1021.1,1.82,2012-01-05,
10.4,13.0,7.4,67.0,0.0,1021.5,6.72,2012-01-06,
8.3,12.7,5.0,51.0,0.0,1027.8,9.62,2012-01-07,
7.9,10.9,5.2,66.0,0.0,1026.0,9.42,2012-01-08,
8.8,13.4,5.8,61.0,0.0,1028.1,9.22,2012-01-09,
9.3,14.1,7.3,63.0,0.0,1030.5,9.22,2012-01-10,
8.5,13.4,6.0,78.0,0.0,1032.3,8.02,2012-01-11,
8.3,13.4,5.8,73.0,0.0,1030.6,9.32,2012-01-12,
8.3,13.8,4.5,42.0,0.0,1025.1,10.12,2012-01-13,
6.9,10.3,4.7,71.0,0.0,1020.0,6.02,2012-01-14,
6.7,10.4,4.9,77.0,0.0,1017.6,7.92,2012-01-15,
6.6,8.3,5.5,79.0,1.5,1016.3,4.22,2012-01-16,
8.2,12.2,6.6,75.0,0.1,1027.2,9.32,2012-01-17,
7.3,12.7,4.7,65.0,0.0,1033.1,10.22,2012-01-18,
7.9,13.5,5.0,58.0,0.0,1034.5,9.92,2012-01-19,
10.3,15.3,6.0,58.0,0.0,1028.7,9.82,2012-01-20,
10.7,15.5,7.7,51.0,0.0,1025.5,10.42,2012-01-21,
10.3,15.9,7.4,65.0,0.0,1021.0,10.72,2012-01-22,
10.4,15.0,7.0,59.0,0.0,1018.0,10.32,2012-01-23,
8.8,13.4,6.2,69.0,0.0,1022.1,10.92,2012-01-24,
9.6,16.3,5.3,61.0,0.0,1020.0,11.12,2012-01-25,
9.1,14.0,6.7,69.0,0.0,1018.1,10.02,2012-01-26,
8.4,10.8,7.1,70.0,0.0,1021.9,4.42,2012-01-27,
6.0,8.5,4.2,85.0,3.9,1023.2,1.92,2012-01-28,
4.2,7.6,1.9,65.0,0.1,1018.4,7.62,2012-01-29,
5.5,10.8,1.0,39.0,0.0,1021.7,12.12,2012-01-30,
5.0,8.4,2.4,52.0,0.0,1017.8,6.12,2012-01-31,
4.0,5.7,0.3,86.0,8.5,1013.2,1.32,2012-02-01,
-0.6,0.3,-1.8,91.0,3.1,1012.6,3.32,2012-02-02,
-1.7,0.8,-4.7,57.0,0.0,1018.3,12.52,2012-02-03,
-0.9,3.3,-3.9,25.0,0.0,1023.4,13.22,2012-02-04,
0.2,3.3,-2.3,44.0,0.0,1023.6,5.02,2012-02-05,
4.2,11.3,-0.7,37.0,0.0,1020.3,13.42,2012-02-06,
4.2,9.3,1.1,16.0,0.0,1015.6,13.72,2012-02-07,
1.4,5.6,-2.5,20.0,0.0,1022.4,10.02,2012-02-08,
2.1,7.7,-3.2,41.0,0.0,1025.1,13.82,2012-02-09,
4.5,9.6,0.9,46.0,0.0,1019.2,13.62,2012-02-10,
2.4,7.9,-1.5,32.0,0.0,1018.5,14.32,2012-02-11,
0.5,6.8,-3.4,48.0,0.0,1021.0,13.92,2012-02-12,
2.7,9.1,-2.0,35.0,0.0,1021.6,14.12,2012-02-13,
4.7,8.7,1.8,56.0,0.0,1018.3,9.22,2012-02-14,
6.1,12.5,1.9,48.0,0.0,1021.8,14.82,2012-02-15,
8.5,14.9,3.9,52.0,0.0,1020.2,14.82,2012-02-16,
7.4,10.5,5.9,78.0,0.0,1024.3,5.62,2012-02-17,
7.7,12.7,4.1,61.0,0.0,1021.5,14.72,2012-02-18,
7.2,11.5,4.9,79.0,0.0,1021.5,5.82,2012-02-19,
6.5,13.0,2.1,53.0,0.1,1024.8,15.52,2012-02-20,
6.7,12.8,2.7,48.0,0.0,1027.8,15.32,2012-02-21,
9.4,14.2,5.6,28.0,0.0,1026.2,15.82,2012-02-22,
12.4,18.6,8.1,16.0,0.0,1026.1,16.42,2012-02-23,
12.9,17.8,9.2,30.0,0.0,1026.7,15.22,2012-02-24,
13.1,16.6,10.5,33.0,0.0,1021.6,14.52,2012-02-25,
14.2,18.8,9.9,43.0,0.0,1017.0,16.12,2012-02-26,
9.8,13.6,7.7,74.0,0.0,1023.0,11.22,2012-02-27,
9.9,15.3,7.4,73.0,0.0,1023.9,11.82,2012-02-28,
12.6,15.8,9.0,50.0,0.0,1022.1,16.62,2012-02-29,
13.6,17.4,10.1,44.0,0.0,1023.1,16.62,2012-03-01,
10.9,16.3,8.3,59.0,0.0,1025.8,17.62,2012-03-02,
10.7,14.1,7.9,71.0,0.0,1025.3,13.92,2012-03-03,
12.5,17.6,9.7,52.0,0.1,1021.4,12.02,2012-03-04,
9.3,15.7,6.1,53.0,0.0,1022.7,18.72,2012-03-05,
7.7,13.6,4.6,41.0,0.0,1022.0,16.42,2012-03-06,
8.5,16.2,4.5,47.0,0.0,1025.8,18.02,2012-03-07,
9.7,15.0,6.5,48.0,0.0,1023.2,17.22,2012-03-08,
9.6,15.5,5.5,41.0,0.0,1029.7,17.42,2012-03-09,
10.5,17.8,7.2,41.0,0.0,1029.6,18.62,2012-03-10,
12.4,18.5,8.4,42.0,0.0,1023.9,18.92,2012-03-11,
13.7,19.2,8.2,40.0,0.0,1023.8,19.12,2012-03-12,
14.9,19.5,11.9,40.0,0.0,1024.0,19.42,2012-03-13,
16.0,21.3,12.5,36.0,0.0,1025.5,19.42,2012-03-14,
12.3,17.2,8.9,54.0,0.0,1027.8,19.62,2012-03-15,
12.6,18.8,8.7,46.0,0.0,1026.2,20.12,2012-03-16,
11.0,16.9,8.0,70.0,0.0,1022.3,19.72,2012-03-17,
12.0,18.0,8.1,55.0,0.0,1020.9,20.52,2012-03-18,
9.1,15.7,5.5,57.0,0.0,1028.1,18.12,2012-03-19,
9.4,15.2,5.6,52.0,0.1,1027.8,16.92,2012-03-20,
9.8,10.6,7.9,89.0,24.0,1023.6,0.92,2012-03-21,
9.1,13.2,6.6,83.0,11.0,1023.4,10.02,2012-03-22,
11.1,16.1,6.8,65.0,0.0,1023.8,21.12,2012-03-23,
12.6,16.7,9.2,58.0,0.0,1023.5,21.52,2012-03-24,
15.9,20.2,12.9,40.0,0.0,1023.9,21.92,2012-03-25,
14.0,17.5,11.2,48.0,0.0,1025.7,20.32,2012-03-26,
15.0,20.2,11.1,39.0,0.0,1026.3,21.02,2012-03-27,
16.9,22.6,13.7,29.0,0.0,1024.4,22.32,2012-03-28,
16.4,21.8,12.2,30.0,0.0,1019.6,22.52,2012-03-29,
18.3,24.2,14.0,31.0,0.0,1013.0,22.82,2012-03-30,
16.7,21.3,12.4,42.0,0.0,1009.8,22.62,2012-03-31,
15.9,20.5,12.6,42.0,0.0,1007.9,22.82,2012-04-01,
14.0,20.1,10.4,60.0,0.0,1008.1,21.62,2012-04-02,
11.9,14.3,10.7,89.0,7.3,1006.6,5.22,2012-04-03,
10.3,12.1,9.2,93.0,41.3,1006.6,4.12,2012-04-04,
10.1,12.3,8.6,89.0,3.6,1008.2,7.82,2012-04-05,
9.9,13.6,6.4,84.0,3.0,1008.3,8.12,2012-04-06,
9.8,14.7,6.1,56.0,0.0,1008.6,21.72,2012-04-07,
11.2,19.2,7.6,64.0,0.0,1012.0,25.02,2012-04-08,
11.1,16.7,8.7,71.0,0.0,1012.5,13.02,2012-04-09,
11.7,17.5,7.7,75.0,0.0,1003.7,12.02,2012-04-10,
11.5,17.5,6.0,50.0,0.0,1006.4,24.62,2012-04-11,
11.4,13.9,9.4,65.0,0.7,1004.1,7.12,2012-04-12,
10.1,16.1,7.3,71.0,0.0,1002.6,17.22,2012-04-13,
8.9,14.3,5.5,62.0,4.5,1001.0,18.22,2012-04-14,
8.4,14.3,5.6,65.0,3.1,1003.9,14.72,2012-04-15,
10.1,15.8,7.0,44.0,0.0,1010.8,19.62,2012-04-16,
9.3,15.4,4.5,42.0,0.0,1012.6,26.92,2012-04-17,
10.5,13.1,8.1,64.0,0.4,1003.7,8.92,2012-04-18,
11.4,17.4,7.5,58.0,0.0,998.6,17.72,2012-04-19,
12.3,18.0,6.8,51.0,0.0,1005.2,23.12,2012-04-20,
13.4,18.4,9.6,63.0,1.7,1011.1,20.62,2012-04-21,
10.4,13.3,9.1,81.0,0.1,1015.4,8.62,2012-04-22,
11.7,15.6,9.2,76.0,0.0,1010.5,15.22,2012-04-23,
11.8,18.0,7.3,47.0,0.0,1009.6,26.02,2012-04-24,
11.9,16.1,8.9,80.0,0.0,1009.2,18.42,2012-04-25,
15.0,21.5,11.0,73.0,0.1,1009.9,25.72,2012-04-26,
15.6,17.9,13.2,65.0,0.0,1011.1,9.52,2012-04-27,
14.4,17.6,9.4,80.0,11.2,1005.7,9.02,2012-04-28,
12.0,16.5,8.7,67.0,0.0,1011.8,28.72,2012-04-29,
11.2,15.6,8.1,74.0,11.8,1011.8,21.82,2012-04-30,
13.0,17.7,9.4,62.0,0.0,1016.1,28.62,2012-05-01,
13.6,19.0,10.7,53.0,0.0,1016.7,29.12,2012-05-02,
13.7,17.4,9.9,62.0,0.0,1013.1,28.82,2012-05-03,
14.3,17.7,11.0,67.0,0.0,1008.4,18.52,2012-05-04,
15.7,20.7,13.2,51.0,0.0,1007.9,25.02,2012-05-05,
14.1,19.7,11.5,64.0,0.1,1013.0,22.62,2012-05-06,
15.5,19.8,11.1,57.0,0.0,1018.1,27.02,2012-05-07,
17.9,23.6,12.8,53.0,0.0,1016.1,21.32,2012-05-08,
16.6,21.9,13.6,67.0,0.0,1019.3,27.32,2012-05-09,
20.2,24.2,17.4,25.0,0.0,1022.9,29.22,2012-05-10,
21.6,25.5,18.8,30.0,0.0,1024.1,29.52,2012-05-11,
22.4,28.3,19.6,40.0,0.0,1022.6,26.92,2012-05-12,
17.6,21.5,14.7,70.0,0.4,1019.1,20.82,2012-05-13,
16.3,19.2,14.1,61.0,0.0,1016.1,29.02,2012-05-14,
16.5,22.0,13.8,62.0,0.0,1016.7,27.42,2012-05-15,
13.0,16.6,10.2,71.0,1.8,1021.2,16.02,2012-05-16,
13.2,16.9,11.1,81.0,0.3,1016.7,9.52,2012-05-17,
14.4,19.3,11.8,82.0,0.0,1011.1,13.32,2012-05-18,
14.6,19.3,11.5,76.0,0.0,1007.4,13.52,2012-05-19,
12.5,17.1,9.2,84.0,33.2,1004.5,10.52,2012-05-20,
11.9,17.4,7.7,61.0,0.3,1006.8,15.12,2012-05-21,
15.8,21.3,10.4,47.0,0.5,1013.4,16.92,2012-05-22,
18.8,26.0,13.7,44.0,0.0,1018.4,29.82,2012-05-23,
20.1,23.0,17.0,36.0,0.0,1018.7,29.92,2012-05-24,
21.8,26.1,17.9,35.0,0.0,1014.4,30.02,2012-05-25,
18.3,22.0,15.5,62.0,0.0,1015.0,24.32,2012-05-26,
19.0,24.6,15.3,60.0,0.0,1016.4,29.52,2012-05-27,
20.4,26.5,16.0,51.0,0.0,1015.2,25.72,2012-05-28,
21.5,25.9,18.4,44.0,0.0,1014.7,29.02,2012-05-29,
22.3,28.0,18.2,42.0,0.0,1018.3,29.52,2012-05-30,
22.7,27.2,19.5,36.0,0.0,1019.1,29.02,2012-05-31,
22.3,25.7,20.1,38.0,0.0,1016.0,29.12,2012-06-01,
23.0,26.4,20.2,34.0,0.0,1013.1,29.32,2012-06-02,
19.8,24.7,15.8,65.0,2.7,1014.0,14.22,2012-06-03,
17.5,21.1,15.2,78.0,0.0,1016.2,17.62,2012-06-04,
18.8,23.2,15.6,76.0,0.1,1015.8,24.32,2012-06-05,
20.1,25.6,17.3,79.0,0.0,1011.0,23.92,2012-06-06,
20.7,26.3,16.7,72.0,0.0,1007.0,28.52,2012-06-07,
19.6,22.5,16.9,69.0,0.2,1011.3,19.12,2012-06-08,
18.7,22.9,15.5,63.0,0.0,1016.3,26.02,2012-06-09,
20.3,24.7,16.9,68.0,0.0,1011.8,18.82,2012-06-10,
18.1,23.1,14.2,71.0,0.0,1008.8,22.22,2012-06-11,
17.6,25.8,12.7,50.0,0.0,1011.3,29.92,2012-06-12,
16.7,19.8,14.1,73.0,0.0,1017.9,10.42,2012-06-13,
18.7,24.2,14.2,65.0,0.0,1017.2,27.12,2012-06-14,
20.5,25.1,16.3,50.0,0.0,1018.8,31.02,2012-06-15,
22.1,26.7,19.2,36.0,0.0,1018.8,31.12,2012-06-16,
22.0,26.6,17.7,51.0,0.0,1018.3,30.62,2012-06-17,
22.4,27.6,17.8,49.0,0.0,1016.2,27.52,2012-06-18,
21.7,28.5,17.6,52.0,0.2,1014.1,16.62,2012-06-19,
23.2,28.3,19.2,49.0,0.0,1011.9,29.62,2012-06-20,
25.2,31.5,19.6,49.0,0.0,1011.4,30.32,2012-06-21,
21.5,26.1,18.1,57.0,0.0,1019.6,29.82,2012-06-22,
21.6,26.2,18.7,48.0,0.0,1021.9,29.92,2012-06-23,
24.5,30.0,19.8,41.0,0.0,1020.2,29.82,2012-06-24,
25.2,30.4,21.4,41.0,0.0,1019.0,30.12,2012-06-25,
25.6,29.6,22.4,37.0,0.0,1019.7,30.02,2012-06-26,
26.2,31.0,21.8,33.0,0.0,1016.7,28.92,2012-06-27,
25.0,30.0,20.6,55.0,0.1,1011.1,28.42,2012-06-28,
24.4,30.2,20.3,68.0,0.0,1010.0,27.42,2012-06-29,
23.6,29.1,20.2,73.0,0.0,1010.5,27.52,2012-06-30,
17.9,21.7,14.4,76.0,22.6,1013.8,7.72,2012-07-01,
18.4,23.3,13.4,62.0,0.1,1017.7,31.02,2012-07-02,
21.0,25.1,17.3,62.0,0.0,1016.6,29.52,2012-07-03,
21.3,25.9,18.6,68.0,0.0,1011.6,29.42,2012-07-04,
21.3,27.0,18.1,76.0,0.1,1009.8,17.12,2012-07-05,
20.3,25.6,16.5,62.0,0.0,1013.4,26.92,2012-07-06,
20.7,25.0,16.3,63.0,0.0,1013.2,16.82,2012-07-07,
21.5,27.4,18.1,69.0,0.0,1013.6,24.92,2012-07-08,
21.9,27.0,18.4,60.0,0.0,1014.0,29.62,2012-07-09,
22.9,28.0,19.1,70.0,0.0,1013.5,24.62,2012-07-10,
22.1,27.6,18.5,69.0,0.0,1016.8,27.72,2012-07-11,
20.7,25.7,17.5,69.0,0.0,1018.7,23.82,2012-07-12,
22.4,26.2,19.9,80.0,0.0,1013.0,18.82,2012-07-13,
21.6,26.3,18.3,69.0,0.0,1013.1,20.12,2012-07-14,
19.9,25.2,17.6,68.0,0.1,1020.2,19.22,2012-07-15,
20.4,24.6,18.2,66.0,0.0,1025.4,23.72,2012-07-16,
24.0,29.4,18.3,55.0,0.0,1024.6,30.12,2012-07-17,
27.7,32.3,24.8,26.0,0.0,1018.9,30.42,2012-07-18,
25.9,30.9,19.3,46.0,0.0,1014.0,29.62,2012-07-19,
23.2,29.7,19.0,67.0,0.0,1013.6,28.62,2012-07-20,
20.8,24.8,18.6,73.0,0.0,1017.1,15.92,2012-07-21,
21.5,27.3,18.9,64.0,0.0,1018.0,21.32,2012-07-22,
21.7,28.1,17.8,54.0,0.0,1016.8,28.02,2012-07-23,
22.3,27.4,18.4,44.0,0.0,1015.2,28.92,2012-07-24,
22.7,27.9,18.4,54.0,0.0,1014.9,28.82,2012-07-25,
24.7,31.1,20.2,44.0,0.0,1015.1,25.02,2012-07-26,
24.7,29.9,21.3,56.0,0.0,1012.1,23.12,2012-07-27,
24.6,31.1,20.2,53.0,0.1,1011.7,27.52,2012-07-28,
22.8,27.2,20.3,65.0,0.0,1015.7,24.92,2012-07-29,
22.5,27.5,19.7,76.0,0.0,1018.2,15.12,2012-07-30,
23.9,30.1,20.3,73.0,0.0,1016.7,25.32,2012-07-31,
24.3,30.0,20.2,73.0,0.0,1012.5,28.42,2012-08-01,
24.6,31.2,19.5,53.0,0.0,1014.0,27.62,2012-08-02,
24.7,30.9,20.7,44.0,0.0,1015.1,27.52,2012-08-03,
24.6,29.9,20.4,48.0,0.0,1012.1,27.42,2012-08-04,
24.1,30.2,19.6,64.0,0.0,1009.1,26.82,2012-08-05,
21.5,27.8,16.9,67.0,4.0,1016.4,24.72,2012-08-06,
22.9,28.6,19.4,52.0,0.0,1021.5,26.62,2012-08-07,
25.5,30.5,21.4,37.0,0.0,1019.6,27.42,2012-08-08,
27.1,31.8,22.6,29.0,0.0,1018.9,26.02,2012-08-09,
27.6,32.8,23.5,32.0,0.0,1017.6,26.62,2012-08-10,
27.0,31.8,22.1,38.0,0.0,1014.4,24.42,2012-08-11,
23.7,29.3,20.5,60.0,0.0,1012.6,22.12,2012-08-12,
23.8,29.6,20.2,59.0,0.0,1012.2,25.92,2012-08-13,
23.9,29.3,20.0,69.0,0.0,1011.5,25.22,2012-08-14,
24.9,29.2,21.0,68.0,0.0,1011.5,22.82,2012-08-15,
25.0,30.3,21.6,61.0,0.0,1015.9,25.92,2012-08-16,
25.3,31.8,20.4,61.0,0.0,1016.5,25.22,2012-08-17,
27.1,32.6,21.9,45.0,0.0,1017.1,24.52,2012-08-18,
27.9,33.6,22.8,41.0,0.0,1018.8,21.72,2012-08-19,
29.0,35.0,24.9,34.0,0.0,1018.7,24.02,2012-08-20,
28.9,33.3,26.0,31.0,0.0,1016.4,24.12,2012-08-21,
28.7,34.4,25.4,31.0,0.0,1015.3,24.42,2012-08-22,
28.3,34.8,23.4,38.0,0.0,1012.2,24.22,2012-08-23,
25.8,31.3,22.5,63.0,0.0,1009.2,22.82,2012-08-24,
24.9,30.5,21.8,69.0,0.0,1011.9,16.72,2012-08-25,
21.9,26.8,18.1,61.0,0.0,1018.5,21.12,2012-08-26,
23.3,28.5,19.9,76.0,0.0,1017.7,15.52,2012-08-27,
23.8,29.0,21.3,79.0,0.0,1017.8,9.82,2012-08-28,
24.7,31.1,20.8,70.0,0.0,1017.2,20.92,2012-08-29,
20.3,27.8,15.8,80.0,15.1,1018.5,8.32,2012-08-30,
19.5,26.6,15.2,54.0,0.0,1020.6,23.72,2012-08-31,
17.7,25.3,13.9,36.0,0.0,1019.2,15.92,2012-09-01,
18.3,25.3,14.4,38.0,0.1,1020.0,16.82,2012-09-02,
20.5,28.2,15.5,39.0,0.0,1016.9,21.42,2012-09-03,
21.5,28.8,17.0,48.0,0.0,1016.1,22.82,2012-09-04,
22.4,29.1,18.4,53.0,0.0,1016.7,21.42,2012-09-05,
23.4,29.3,18.7,51.0,0.0,1019.1,22.02,2012-09-06,
23.3,29.4,20.0,56.0,0.0,1020.9,21.42,2012-09-07,
22.7,26.5,20.2,63.0,0.0,1018.5,15.12,2012-09-08,
22.4,27.7,19.2,67.0,0.0,1016.7,19.42,2012-09-09,
22.3,28.2,19.6,72.0,0.0,1016.7,18.42,2012-09-10,
22.2,27.5,19.3,70.0,0.0,1016.9,14.92,2012-09-11,
22.3,29.3,16.5,66.0,0.0,1014.1,18.12,2012-09-12,
19.3,27.6,14.9,48.0,0.0,1013.0,19.32,2012-09-13,
20.7,27.5,14.8,38.0,0.0,1013.4,22.12,2012-09-14,
21.4,27.0,18.1,54.0,0.0,1014.1,17.82,2012-09-15,
21.1,27.7,18.0,78.0,0.0,1014.5,15.12,2012-09-16,
20.8,24.1,19.0,81.0,0.0,1014.6,6.02,2012-09-17,
20.4,23.2,18.3,86.0,0.1,1013.7,4.02,2012-09-18,
18.2,20.7,17.2,89.0,10.1,1016.5,5.72,2012-09-19,
18.4,19.7,17.7,79.0,0.0,1019.0,4.82,2012-09-20,
20.1,25.1,17.7,79.0,0.0,1017.3,12.72,2012-09-21,
20.4,25.0,17.2,77.0,0.1,1014.5,14.12,2012-09-22,
20.6,24.2,19.0,84.0,0.0,1011.6,6.22,2012-09-23,
21.9,27.9,18.2,48.0,0.0,1008.6,20.32,2012-09-24,
20.3,26.1,17.1,48.0,0.0,1004.7,17.72,2012-09-25,
17.3,23.8,12.4,55.0,0.7,1005.2,13.12,2012-09-26,
15.7,20.1,12.4,65.0,0.0,1015.7,7.62,2012-09-27,
17.5,19.9,14.0,46.0,2.1,1013.8,6.92,2012-09-28,
15.5,19.0,13.1,80.0,70.4,1011.8,0.82,2012-09-29,
15.7,21.9,13.0,73.0,0.0,1016.9,12.32,2012-09-30,
17.3,23.0,12.9,52.0,0.0,1019.0,18.82,2012-10-01,
17.4,21.3,13.9,64.0,0.0,1020.7,12.12,2012-10-02,
18.8,24.1,16.3,66.0,0.0,1019.2,17.32,2012-10-03,
19.2,24.9,16.1,79.0,0.1,1017.3,17.32,2012-10-04,
19.1,24.7,16.5,77.0,0.0,1018.7,17.02,2012-10-05,
18.5,23.2,16.2,82.0,0.2,1019.4,13.82,2012-10-06,
20.3,26.6,16.7,68.0,0.0,1019.3,15.02,2012-10-07,
21.3,25.6,17.8,63.0,0.0,1017.3,12.92,2012-10-08,
21.3,25.2,18.8,73.0,0.0,1015.1,14.92,2012-10-09,
19.9,24.5,18.0,87.0,3.1,1013.3,7.92,2012-10-10,
18.6,21.1,17.0,79.0,6.0,1009.6,7.32,2012-10-11,
16.2,19.3,14.1,82.0,20.2,1013.8,5.52,2012-10-12,
15.0,18.5,13.2,79.0,0.1,1013.9,8.12,2012-10-13,
16.5,22.4,12.1,61.0,2.2,1006.4,14.62,2012-10-14,
13.2,19.7,9.0,59.0,0.0,1009.8,16.62,2012-10-15,
14.9,21.4,10.4,52.0,0.0,1015.0,14.82,2012-10-16,
17.6,22.5,15.4,73.0,0.0,1013.6,12.02,2012-10-17,
18.3,19.3,17.1,93.0,0.8,1010.3,2.52,2012-10-18,
18.8,21.9,16.9,93.0,8.6,1011.8,4.52,2012-10-19,
18.7,19.6,17.4,94.0,4.0,1011.5,2.32,2012-10-20,
15.7,19.3,12.5,86.0,20.5,1012.3,7.82,2012-10-21,
15.0,18.5,12.6,81.0,1.6,1017.0,8.12,2012-10-22,
16.6,21.5,14.8,68.0,0.0,1018.4,11.32,2012-10-23,
16.4,21.9,14.1,78.0,0.0,1015.3,13.82,2012-10-24,
15.5,17.0,14.3,91.0,8.5,1010.6,3.82,2012-10-25,
14.8,18.3,13.2,85.0,4.1,999.4,5.82,2012-10-26,
12.7,17.1,6.2,63.0,0.0,997.8,7.62,2012-10-27,
7.4,13.1,3.2,28.0,0.0,1010.9,14.92,2012-10-28,
8.5,14.7,3.6,39.0,0.0,1014.0,14.42,2012-10-29,
10.1,11.4,8.9,73.0,7.1,1006.0,3.12,2012-10-30,
11.0,16.2,8.7,76.0,57.0,994.9,8.02,2012-10-31,
12.4,17.6,8.2,54.0,0.0,1000.4,13.42,2012-11-01,
14.4,19.0,10.5,55.0,0.0,1011.0,12.52,2012-11-02,
14.8,18.5,13.6,59.0,0.0,1009.2,6.42,2012-11-03,
15.7,18.7,13.4,71.0,0.5,1004.2,5.22,2012-11-04,
11.5,15.6,8.8,57.0,0.0,1012.8,12.02,2012-11-05,
10.2,12.9,8.6,65.0,0.0,1020.9,7.12,2012-11-06,
10.7,14.9,7.7,55.0,0.0,1028.0,10.42,2012-11-07,
12.2,17.0,9.7,59.0,0.0,1022.9,11.92,2012-11-08,
13.8,17.5,11.3,62.0,1.9,1015.1,6.42,2012-11-09,
13.4,17.6,11.7,76.0,0.0,1007.5,7.62,2012-11-10,
10.9,12.6,9.2,72.0,14.9,1010.0,3.72,2012-11-11,
11.8,16.5,8.3,51.0,0.0,1020.5,11.72,2012-11-12,
12.8,15.4,9.3,52.0,0.0,1020.2,4.02,2012-11-13,
14.3,15.7,13.0,78.0,0.0,1019.7,3.62,2012-11-14,
13.0,16.7,11.4,76.0,0.0,1020.1,10.52,2012-11-15,
12.9,17.0,10.7,84.0,0.8,1017.6,8.82,2012-11-16,
12.8,14.3,11.8,91.0,1.3,1011.7,2.22,2012-11-17,
12.3,14.8,11.2,81.0,0.6,1009.8,5.72,2012-11-18,
