Fecha,Temp_Media_C,Temp_Maxima_C,Temp_Minima_C,Humedad_Media_Pct,Precip_Total_mm,Viento_Maximo_kmh,Viento_Direccion_Grados,Presion_Media_hPa,Irrad_Solar_MJm2
2018-01-06,13.6,15.5,11.3,73.0,0.0,45.4,78.0,1001.2,5.12
2018-01-07,11.9,15.0,8.9,75.0,6.3,36.7,209.0,1003.1,0.62
2018-01-08,10.5,15.0,7.6,64.0,0.0,29.2,292.0,1009.7,8.72
2018-01-09,10.2,14.5,6.6,52.0,0.0,37.8,306.0,1015.9,9.12
2018-01-10,11.6,14.7,8.9,50.0,0.0,39.2,288.0,1014.4,9.32
2018-01-11,11.0,15.0,9.0,53.0,0.0,44.3,316.0,1014.8,9.92
2018-01-12,9.8,13.2,6.5,55.0,0.0,24.1,318.0,1021.3,9.82
2018-01-13,10.9,14.2,6.9,66.0,5.8,32.4,214.0,1019.1,6.12
2018-01-14,10.3,12.7,8.2,68.0,2.0,29.9,307.0,1015.9,9.82
2018-01-15,9.9,13.1,7.3,61.0,0.0,34.2,299.0,1022.8,9.72
2018-01-16,13.4,18.1,9.4,53.0,0.0,46.4,263.0,1019.3,10.02
2018-01-17,14.3,16.8,12.1,64.0,1.0,68.4,309.0,1019.0,10.12
2018-01-18,12.2,15.3,10.0,56.0,0.0,26.3,310.0,1022.6,10.22
2018-01-19,11.2,14.0,8.9,63.0,0.0,13.3,74.0,1018.6,6.42
2018-01-20,13.2,17.4,9.1,54.0,0.0,37.8,274.0,1018.7,10.02
2018-01-21,17.4,22.6,14.7,55.0,0.0,63.4,308.0,1018.0,9.72
2018-01-22,15.9,21.1,13.9,59.0,0.0,32.8,305.0,1021.5,10.62
2018-01-23,14.1,17.0,11.4,67.0,0.0,22.3,282.0,1025.8,10.22
2018-01-24,13.4,17.3,9.4,74.0,0.0,23.0,240.0,1026.6,10.52
2018-01-25,13.3,14.4,12.1,76.0,0.0,25.9,223.0,1019.3,2.62
2018-01-26,9.6,13.2,7.9,84.0,40.3,30.6,97.0,1015.4,0.92
2018-01-27,11.3,13.5,8.8,60.0,0.0,28.4,65.0,1026.6,8.02
2018-01-28,13.1,15.3,11.6,62.0,0.0,25.9,65.0,1035.4,11.32
2018-01-29,12.9,16.9,10.3,60.0,0.0,25.2,312.0,1033.6,11.52
2018-01-30,12.2,16.2,9.5,67.0,0.0,20.9,279.0,1029.0,11.22
2018-01-31,11.8,16.3,8.1,67.0,0.0,34.6,230.0,1022.5,11.92
2018-02-01,9.7,12.0,7.0,73.0,5.9,29.9,74.0,1009.6,3.22
2018-02-02,8.8,11.6,6.9,54.0,0.0,26.3,315.0,1006.4,6.02
2018-02-03,9.2,12.4,5.3,43.0,0.0,49.7,313.0,1010.2,11.32
2018-02-04,8.7,10.0,7.2,74.0,15.3,45.0,65.0,1010.8,1.42
2018-02-05,9.3,11.2,7.3,88.0,31.6,29.5,296.0,1008.1,2.52
2018-02-06,9.3,11.4,7.9,72.0,2.1,22.3,271.0,1006.9,6.12
2018-02-07,8.2,11.9,5.0,48.0,0.0,26.3,348.0,1011.6,13.22
2018-02-08,5.2,7.3,2.6,69.0,7.2,24.5,91.0,1017.8,4.82
2018-02-09,7.1,11.0,3.4,50.0,0.0,26.3,303.0,1017.4,12.52
2018-02-10,8.9,13.6,6.0,37.0,0.0,35.3,334.0,1016.4,13.62
2018-02-11,10.5,15.1,5.5,53.0,0.0,30.2,320.0,1015.3,12.02
2018-02-12,8.2,12.6,2.7,82.0,14.4,26.6,129.0,1016.6,1.42
2018-02-13,6.8,11.1,3.3,58.0,0.0,47.9,316.0,1016.4,10.22
2018-02-14,9.1,11.9,6.0,63.0,0.0,30.2,306.0,1016.7,5.92
2018-02-15,12.7,17.1,8.5,73.0,0.0,19.8,155.0,1021.7,13.72
2018-02-16,13.7,17.8,11.3,77.0,0.0,16.9,252.0,1022.1,7.42
2018-02-17,12.0,14.2,9.7,85.0,0.0,24.8,93.0,1020.4,5.02
2018-02-18,12.1,14.6,9.3,65.0,0.1,21.6,237.0,1020.3,13.02
2018-02-19,11.2,12.8,9.2,74.0,0.0,20.2,7.0,1016.4,6.92
2018-02-20,12.8,15.5,11.4,73.0,0.0,21.2,333.0,1010.5,8.72
2018-02-21,11.0,15.7,7.2,52.0,0.3,37.8,87.0,1007.0,10.12
2018-02-22,8.0,10.3,5.6,53.0,0.0,24.5,132.0,1006.3,13.52
2018-02-23,8.4,11.3,6.3,56.0,0.0,27.0,211.0,1006.7,14.02
2018-02-24,9.5,12.9,5.8,52.0,0.0,29.2,226.0,1008.0,15.72
2018-02-25,11.8,15.2,8.0,48.0,0.0,25.2,92.0,1008.6,15.62
2018-02-26,7.8,10.9,3.1,65.0,0.1,41.0,99.0,1008.3,4.22
2018-02-27,3.1,4.8,1.7,63.0,1.5,32.8,89.0,1009.6,4.72
2018-02-28,5.1,8.8,1.0,83.0,11.1,32.4,59.0,1002.9,1.52
2018-03-01,11.8,14.8,8.8,88.0,1.7,38.5,251.0,992.4,8.62
2018-03-02,12.6,16.0,10.3,50.0,2.2,74.5,312.0,998.0,13.42
2018-03-03,14.3,19.1,10.5,62.0,0.8,50.8,317.0,998.2,15.82
2018-03-04,13.8,17.5,11.6,75.0,0.8,25.6,251.0,997.0,10.02
2018-03-05,12.7,16.2,10.9,71.0,3.0,40.3,300.0,992.7,8.72
2018-03-06,13.2,18.2,9.7,53.0,0.0,45.7,269.0,996.5,17.22
2018-03-07,13.0,17.3,8.8,45.0,0.0,39.2,281.0,1006.3,18.72
2018-03-08,12.3,15.5,10.3,62.0,0.1,31.3,234.0,1010.1,8.42
2018-03-09,13.8,17.9,9.7,75.0,0.0,25.2,205.0,1011.4,17.32
2018-03-10,16.0,21.1,12.9,77.0,0.6,33.5,261.0,1005.8,17.72
2018-03-11,15.4,19.1,13.0,61.0,0.0,46.1,282.0,1000.2,12.42
2018-03-12,15.5,20.1,12.5,44.0,0.0,51.5,310.0,1008.5,18.32
2018-03-13,13.5,17.0,11.0,61.0,0.0,28.4,231.0,1014.6,11.42
2018-03-14,13.8,17.0,10.5,70.0,0.0,24.8,215.0,1009.3,14.32
2018-03-15,15.6,20.3,13.1,55.0,0.5,40.3,309.0,999.2,15.02
2018-03-16,15.0,18.7,12.0,44.0,0.0,33.1,314.0,1002.2,18.42
2018-03-17,11.5,16.5,8.3,53.0,0.7,43.2,226.0,998.7,12.32
2018-03-18,10.7,16.1,6.7,55.0,0.0,37.1,342.0,1000.3,20.32
2018-03-19,11.2,16.2,6.2,51.0,3.0,43.6,308.0,1003.5,16.72
2018-03-20,8.4,12.8,2.7,64.0,21.6,54.7,313.0,1006.4,14.02
2018-03-21,10.3,14.6,6.9,27.0,0.0,35.6,334.0,1017.1,20.72
2018-03-22,11.7,17.2,6.2,27.0,0.0,40.3,320.0,1016.5,21.62
2018-03-23,12.1,18.7,8.7,45.0,0.0,32.8,308.0,1006.9,18.92
2018-03-24,9.4,11.8,6.7,81.0,38.8,45.7,334.0,996.3,2.22
2018-03-25,11.4,13.7,9.2,62.0,0.6,28.8,14.0,1007.4,7.42
2018-03-26,13.4,20.2,8.7,63.0,4.7,23.4,275.0,1015.6,19.22
2018-03-27,13.1,16.4,8.9,63.0,0.0,24.8,234.0,1019.4,18.22
2018-03-28,15.8,21.0,11.9,65.0,0.0,40.3,256.0,1013.8,22.22
2018-03-29,14.4,17.3,12.2,71.0,0.0,28.8,240.0,1008.8,21.22
2018-03-30,14.7,19.8,12.0,53.0,0.0,59.0,254.0,1002.7,20.22
2018-03-31,13.5,18.5,9.7,40.0,0.0,69.1,302.0,1004.9,19.72
2018-04-01,12.7,16.2,9.4,51.0,0.0,28.4,229.0,1016.2,23.22
2018-04-02,13.9,17.5,10.8,63.0,0.0,28.4,86.0,1011.1,18.12
2018-04-03,14.9,18.3,13.1,75.0,0.0,33.5,262.0,1008.0,20.72
2018-04-04,18.2,23.4,13.7,50.0,0.0,47.5,299.0,1010.0,23.42
2018-04-05,15.3,19.4,13.1,65.0,0.0,34.2,210.0,1018.5,22.82
2018-04-06,14.5,18.3,11.8,72.0,0.0,28.4,77.0,1015.4,15.52
2018-04-07,15.0,16.5,13.5,67.0,0.4,46.1,90.0,1009.5,9.62
2018-04-08,13.9,16.0,12.2,76.0,7.8,33.1,94.0,1004.0,5.52
2018-04-09,13.8,18.3,10.6,68.0,0.0,36.4,314.0,1006.7,23.62
2018-04-10,13.1,16.1,10.0,63.0,8.1,41.4,220.0,1003.2,18.22
2018-04-11,12.0,14.8,9.2,75.0,18.7,52.2,148.0,994.3,18.92
2018-04-12,13.2,16.8,9.3,64.0,0.0,34.6,245.0,1000.8,21.82
2018-04-13,13.3,14.6,12.1,86.0,3.0,25.6,74.0,1009.0,6.12
2018-04-14,14.1,15.6,12.9,77.0,8.2,31.3,5.0,1015.5,4.02
2018-04-15,17.5,22.3,14.2,55.0,0.0,27.4,212.0,1012.7,23.32
2018-04-16,15.5,17.6,14.0,72.0,0.4,22.7,90.0,1014.6,7.52
2018-04-17,18.6,22.4,14.2,60.0,0.0,28.4,277.0,1021.8,25.32
2018-04-18,19.2,22.8,15.2,53.0,0.0,21.2,155.0,1024.8,25.52
2018-04-19,18.2,21.4,16.0,59.0,0.0,27.7,100.0,1024.6,24.92
2018-04-20,18.1,21.1,15.4,59.0,0.0,16.6,172.0,1022.5,25.12
2018-04-21,19.4,24.3,15.0,55.0,0.0,24.5,279.0,1019.7,25.62
2018-04-22,20.1,24.3,17.0,51.0,0.0,27.7,260.0,1017.6,22.92
2018-04-23,19.1,22.1,16.5,60.0,0.0,15.5,141.0,1018.8,21.12
2018-04-24,20.2,24.4,16.6,60.0,0.0,22.3,148.0,1018.5,23.72
2018-04-25,20.0,23.6,17.7,65.0,0.0,29.5,81.0,1017.2,23.42
2018-04-26,19.0,22.3,17.4,67.0,0.0,26.6,201.0,1015.7,24.92
2018-04-27,18.5,23.8,14.8,70.0,0.0,35.3,231.0,1012.2,24.72
2018-04-28,18.3,20.9,16.3,74.0,0.0,24.5,37.0,1010.4,23.92
2018-04-29,16.4,19.7,13.7,65.0,2.0,59.0,312.0,1006.9,15.62
2018-04-30,15.6,19.4,12.6,47.0,0.0,39.6,316.0,1012.0,24.02
2018-05-01,12.4,16.7,7.9,67.0,63.2,36.7,23.0,1013.4,14.32
2018-05-02,14.9,19.6,9.8,59.0,0.0,27.4,249.0,1010.8,28.62
2018-05-03,17.3,25.0,13.9,58.0,0.8,31.0,333.0,1008.9,18.32
2018-05-04,16.7,19.1,13.7,54.0,0.1,22.7,332.0,1011.5,9.82
2018-05-05,18.3,21.5,16.6,65.0,3.7,25.2,14.0,1015.1,8.12
2018-05-06,18.2,23.1,15.3,72.0,3.4,24.1,63.0,1016.7,16.62
2018-05-07,19.5,24.3,17.1,70.0,0.0,27.4,269.0,1014.2,20.82
2018-05-08,18.7,23.2,15.6,78.0,0.1,18.4,191.0,1010.8,17.42
2018-05-09,18.3,22.9,16.4,74.0,0.0,25.2,100.0,1009.2,16.22
2018-05-10,17.8,19.7,16.4,76.0,0.0,24.8,193.0,1014.7,21.72
2018-05-11,18.7,22.1,15.8,71.0,0.0,42.8,231.0,1016.9,28.82
2018-05-12,17.6,21.4,13.8,81.0,5.0,31.0,193.0,1014.0,11.82
2018-05-13,13.8,17.2,10.4,62.0,7.2,32.8,331.0,1015.6,17.22
2018-05-14,14.8,18.7,11.2,53.0,0.0,28.1,85.0,1015.8,25.32
2018-05-15,17.6,25.6,12.7,55.0,0.0,29.9,15.0,1015.6,27.52
2018-05-16,18.1,21.0,14.7,64.0,0.0,17.6,138.0,1016.0,24.92
2018-05-17,19.6,23.8,16.3,60.0,0.0,25.9,221.0,1015.8,25.22
2018-05-18,19.3,21.0,17.7,62.0,0.0,17.6,132.0,1016.5,22.62
2018-05-19,20.4,23.2,16.6,58.0,0.0,22.0,155.0,1015.9,26.52
2018-05-20,19.9,23.4,17.4,64.0,0.0,25.6,134.0,1014.1,27.52
2018-05-21,18.9,21.3,16.7,66.0,0.0,22.3,169.0,1011.9,27.02
2018-05-22,19.7,22.7,17.8,69.0,0.0,21.6,155.0,1013.9,22.82
2018-05-23,20.6,24.4,17.3,70.0,0.0,28.1,229.0,1017.1,27.62
2018-05-24,20.8,24.3,18.3,69.0,0.0,20.2,160.0,1016.7,27.12
2018-05-25,20.7,24.0,18.5,60.0,0.0,43.6,78.0,1014.8,24.62
2018-05-26,20.4,22.8,18.3,73.0,1.7,40.7,85.0,1014.6,21.02
2018-05-27,21.1,23.3,19.5,68.0,0.0,40.0,81.0,1011.9,24.62
2018-05-28,20.4,23.4,19.0,77.0,0.0,32.0,91.0,1013.3,20.42
2018-05-29,21.6,25.4,18.9,70.0,0.0,34.2,219.0,1014.0,28.32
2018-05-30,21.0,24.1,18.7,67.0,2.4,27.4,206.0,1012.6,24.02
2018-05-31,20.9,23.9,18.4,69.0,0.0,22.0,164.0,1016.8,29.32
2018-06-01,21.2,24.3,19.0,73.0,0.0,21.6,161.0,1019.1,28.42
2018-06-02,20.8,23.3,19.3,75.0,0.0,18.4,147.0,1017.4,18.72
2018-06-03,19.1,20.5,17.4,82.0,8.0,34.6,96.0,1014.1,5.82
2018-06-04,20.5,24.2,16.8,74.0,0.0,23.4,207.0,1011.5,29.42
2018-06-05,21.1,23.4,18.8,76.0,0.0,24.8,349.0,1010.0,22.62
2018-06-06,20.1,23.9,17.2,72.0,0.8,39.2,290.0,1012.6,14.42
2018-06-07,20.3,23.6,18.5,69.0,1.7,20.5,255.0,1014.8,16.82
2018-06-08,21.7,25.1,17.9,69.0,0.0,28.8,247.0,1013.6,28.42
2018-06-09,23.5,28.2,19.6,55.0,0.0,29.2,215.0,1012.8,26.02
2018-06-10,23.3,27.8,21.2,60.0,0.7,31.3,102.0,1010.5,21.52
2018-06-11,24.1,28.4,21.0,57.0,0.0,41.0,233.0,1009.0,28.72
2018-06-12,23.1,27.2,20.3,59.0,0.0,40.7,301.0,1010.1,24.22
2018-06-13,22.8,29.1,18.6,56.0,0.0,31.3,205.0,1011.5,24.82
2018-06-14,22.3,24.1,20.1,60.0,0.0,30.2,216.0,1013.3,29.02
2018-06-15,22.4,25.7,20.0,57.0,0.0,24.1,201.0,1014.3,24.52
2018-06-16,23.0,26.3,20.7,61.0,0.0,23.4,214.0,1015.5,28.32
2018-06-17,22.6,24.8,20.7,69.0,0.0,25.2,117.0,1018.7,25.62
2018-06-18,24.2,28.4,20.8,60.0,0.0,22.7,173.0,1019.7,29.32
2018-06-19,24.5,27.7,21.3,55.0,0.0,27.4,183.0,1019.9,30.02
2018-06-20,24.8,28.0,21.6,59.0,0.0,18.0,180.0,1018.6,30.22
2018-06-21,26.1,31.2,21.6,54.0,0.0,20.5,223.0,1016.9,29.42
2018-06-22,26.5,31.5,23.6,58.0,0.0,26.3,210.0,1016.3,29.12
2018-06-23,23.7,25.1,22.9,60.0,0.0,23.8,134.0,1018.1,27.62
2018-06-24,23.8,25.9,22.3,58.0,0.0,20.9,172.0,1016.8,27.92
2018-06-25,23.8,25.7,22.7,62.0,0.0,26.3,134.0,1016.4,29.32
2018-06-26,24.5,26.7,22.9,64.0,0.0,20.2,159.0,1017.4,28.62
2018-06-27,26.3,30.2,22.8,60.0,0.0,37.8,257.0,1015.0,27.62
2018-06-28,25.3,28.7,22.4,66.0,1.7,30.6,212.0,1011.4,23.92
2018-06-29,24.5,28.3,22.2,70.0,0.0,25.9,175.0,1011.1,29.12
2018-06-30,24.4,27.2,22.2,66.0,0.0,24.8,119.0,1010.3,29.42
2018-07-01,24.5,27.1,22.5,70.0,0.0,23.4,152.0,1009.7,28.52
2018-07-02,25.0,27.6,23.1,79.0,0.0,22.3,134.0,1012.1,25.82
2018-07-03,26.7,30.1,23.8,71.0,0.0,25.2,248.0,1014.8,29.62
2018-07-04,25.9,28.7,23.3,66.0,0.0,23.8,106.0,1014.2,30.32
2018-07-05,25.7,29.1,23.9,62.0,0.0,35.6,215.0,1016.6,27.72
2018-07-06,25.3,27.2,23.8,66.0,0.0,31.0,156.0,1019.5,25.32
2018-07-07,26.1,29.1,23.4,66.0,0.0,31.7,227.0,1018.6,28.32
2018-07-08,27.6,31.4,23.9,53.0,0.0,23.4,195.0,1017.7,28.32
2018-07-09,27.7,31.8,24.7,61.0,0.0,37.8,240.0,1016.5,28.42
2018-07-10,27.2,30.5,24.5,62.0,0.0,33.1,207.0,1015.0,27.52
2018-07-11,26.1,29.1,23.9,69.0,0.0,27.4,175.0,1013.9,27.72
2018-07-12,25.7,28.5,24.0,58.0,0.0,32.8,89.0,1014.8,28.52
2018-07-13,26.2,29.4,23.6,50.0,0.0,29.2,90.0,1016.7,18.02
2018-07-14,27.6,31.9,24.2,45.0,0.0,21.2,229.0,1015.4,28.52
2018-07-15,26.8,28.9,24.1,65.0,0.0,22.7,117.0,1013.6,27.62
2018-07-16,25.4,30.5,20.2,72.0,20.1,39.6,339.0,1012.2,19.12
2018-07-17,26.4,29.3,23.8,65.0,0.0,27.4,224.0,1016.7,29.02
2018-07-18,26.2,28.4,23.8,65.0,0.0,21.6,176.0,1015.1,26.32
2018-07-19,26.6,29.7,24.1,66.0,0.0,24.5,215.0,1014.4,28.52
2018-07-20,26.8,30.4,24.2,61.0,0.0,23.0,112.0,1012.4,27.32
2018-07-21,25.7,29.7,23.5,63.0,0.1,33.8,206.0,1013.2,20.52
2018-07-22,23.7,26.5,21.4,72.0,4.5,34.2,207.0,1014.8,17.92
2018-07-23,25.8,29.7,21.6,68.0,0.0,33.5,253.0,1015.1,28.92
2018-07-24,26.6,29.8,24.4,71.0,0.0,30.6,184.0,1013.4,26.12
2018-07-25,28.1,32.0,23.9,49.0,0.0,22.3,165.0,1013.8,26.72
2018-07-26,29.0,33.5,26.1,44.0,0.0,29.9,243.0,1012.1,28.52
2018-07-27,27.8,31.6,24.7,59.0,0.0,38.2,235.0,1011.4,26.72
2018-07-28,27.0,30.8,24.9,71.0,0.0,27.4,232.0,1012.3,25.32
2018-07-29,27.0,30.4,24.4,74.0,0.0,27.7,233.0,1013.3,26.92
2018-07-30,27.8,31.2,25.3,69.0,0.0,19.1,113.0,1014.5,26.22
2018-07-31,28.4,32.1,25.4,62.0,0.0,18.4,176.0,1014.9,27.32
2018-08-01,30.2,34.4,26.5,52.0,0.0,28.1,165.0,1015.9,26.82
2018-08-02,30.7,34.0,28.0,50.0,0.0,22.0,165.0,1016.5,25.72
2018-08-03,31.2,35.2,27.8,45.0,0.0,23.0,181.0,1015.8,25.92
2018-08-04,31.6,36.9,29.4,49.0,0.0,31.0,83.0,1015.1,25.32
2018-08-05,31.4,35.3,28.3,45.0,0.0,22.7,135.0,1014.7,25.12
2018-08-06,29.0,31.2,27.5,68.0,0.0,22.0,187.0,1014.3,24.12
2018-08-07,29.2,32.2,27.2,70.0,0.0,35.3,194.0,1012.7,22.12
2018-08-08,28.2,30.6,26.0,72.0,1.4,28.4,75.0,1013.5,23.92
2018-08-09,26.8,30.4,23.6,70.0,1.3,32.4,217.0,1015.2,12.92
2018-08-10,25.1,27.8,23.1,59.0,0.0,25.6,89.0,1022.3,25.12
2018-08-11,25.7,28.1,23.6,60.0,0.0,24.1,146.0,1021.2,26.02
2018-08-12,27.6,30.9,25.1,67.0,0.0,41.0,221.0,1015.7,19.62
2018-08-13,26.2,28.4,25.0,67.0,0.0,29.2,102.0,1013.0,22.12
2018-08-14,25.6,28.6,23.2,65.0,1.5,34.2,194.0,1016.2,19.82
2018-08-15,26.1,28.7,24.3,65.0,0.0,32.0,192.0,1017.2,25.42
2018-08-16,26.8,29.3,24.0,66.0,0.0,36.0,219.0,1014.9,19.42
2018-08-17,24.2,28.1,18.3,69.0,59.4,37.8,92.0,1016.4,13.22
2018-08-18,24.7,28.4,21.3,56.0,0.0,22.7,4.0,1018.7,22.82
2018-08-19,27.2,31.4,23.0,51.0,0.0,27.4,172.0,1018.8,24.62
2018-08-20,27.4,32.2,24.8,58.0,0.0,25.9,99.0,1016.9,24.92
2018-08-21,28.2,32.5,24.4,52.0,0.0,29.5,204.0,1015.6,22.72
2018-08-22,27.3,30.7,24.4,57.0,0.0,18.4,151.0,1015.6,24.42
2018-08-23,27.9,32.1,24.4,57.0,0.1,23.8,258.0,1015.0,23.82
2018-08-24,26.5,29.9,24.4,60.0,0.0,27.4,319.0,1014.8,23.62
2018-08-25,23.9,26.5,20.5,64.0,3.1,26.3,98.0,1014.7,19.02
2018-08-26,23.6,25.9,21.6,66.0,0.0,32.4,193.0,1015.3,11.72
2018-08-27,25.4,27.8,23.1,73.0,0.0,24.1,149.0,1016.1,19.02
2018-08-28,26.6,30.6,24.0,70.0,0.0,38.5,263.0,1015.9,20.32
2018-08-29,25.9,27.7,24.5,72.0,1.5,35.6,249.0,1016.6,14.32
2018-08-30,26.2,29.8,23.7,65.0,1.3,34.6,234.0,1018.3,19.52
2018-08-31,23.3,24.7,20.1,76.0,26.6,31.0,99.0,1018.5,4.72
2018-09-01,24.0,25.5,21.9,69.0,1.8,23.0,190.0,1018.5,8.52
2018-09-02,24.6,26.8,22.8,64.0,0.0,24.5,80.0,1016.1,19.62
2018-09-03,25.0,26.8,23.5,79.0,0.1,26.6,86.0,1013.3,13.42
2018-09-04,24.9,27.4,23.4,77.0,0.0,27.0,119.0,1012.7,20.22
2018-09-05,24.6,26.8,22.5,73.0,0.0,25.2,98.0,1013.5,17.12
2018-09-06,23.0,26.3,18.7,76.0,91.4,66.2,67.0,1013.0,19.12
2018-09-07,23.8,27.0,21.3,71.0,0.2,30.2,196.0,1015.8,18.22
2018-09-08,24.3,26.7,21.5,73.0,0.0,22.0,173.0,1018.2,17.82
2018-09-09,24.7,27.0,22.9,72.0,0.0,20.5,148.0,1019.3,13.02
2018-09-10,23.6,25.3,22.3,71.0,0.0,17.3,17.0,1021.9,7.32
2018-09-11,25.0,28.2,21.7,65.0,0.0,20.2,88.0,1023.0,19.62
2018-09-12,24.0,27.0,18.7,74.0,34.5,40.3,25.0,1020.4,13.62
2018-09-13,24.7,28.2,21.9,70.0,0.0,33.8,258.0,1017.6,20.82
2018-09-14,24.7,27.7,22.0,71.0,0.0,25.9,214.0,1018.0,18.62
2018-09-15,24.1,26.7,22.5,67.0,0.6,18.7,144.0,1020.4,8.92
2018-09-16,24.3,28.2,22.1,74.0,0.2,21.6,209.0,1020.0,16.22
2018-09-17,24.4,27.0,22.5,73.0,0.0,23.0,106.0,1018.7,20.52
2018-09-18,22.7,25.6,19.1,81.0,26.0,27.7,86.0,1017.0,9.02
2018-09-19,24.0,26.4,21.6,75.0,0.0,19.1,199.0,1019.6,19.62
2018-09-20,26.1,30.7,22.3,62.0,0.0,19.1,255.0,1017.9,20.12
2018-09-21,25.6,30.4,22.8,64.0,0.0,24.5,151.0,1016.9,18.42
2018-09-22,25.8,29.5,23.4,71.0,0.0,30.6,263.0,1020.7,17.72
2018-09-23,26.0,29.2,23.1,71.0,0.0,28.4,254.0,1020.4,18.32
2018-09-24,24.2,25.4,22.3,71.0,0.0,23.8,54.0,1020.6,8.32
2018-09-25,22.4,25.4,19.6,56.0,0.0,40.3,90.0,1025.1,18.82
2018-09-26,21.8,24.1,19.3,60.0,0.0,42.5,84.0,1030.2,18.02
2018-09-27,20.7,23.3,17.6,63.0,0.0,20.9,132.0,1027.4,19.42
2018-09-28,23.5,28.7,18.0,57.0,0.0,27.4,215.0,1018.4,18.82
2018-09-29,22.8,25.2,20.1,61.0,0.0,30.6,110.0,1015.9,17.52
2018-09-30,23.4,27.5,20.6,64.0,0.0,33.8,229.0,1016.3,17.02
2018-10-01,21.5,25.0,18.4,55.0,0.0,27.7,330.0,1016.4,15.02
2018-10-02,20.5,25.8,15.8,36.0,0.0,30.2,320.0,1019.2,18.62
2018-10-03,21.8,26.0,17.8,45.0,0.0,31.7,266.0,1020.7,17.92
2018-10-04,21.2,24.4,18.2,58.0,0.0,23.8,84.0,1020.4,17.92
2018-10-05,21.5,24.1,18.8,64.0,0.0,19.8,102.0,1018.2,17.52
2018-10-06,22.0,25.1,19.6,71.0,0.0,28.4,218.0,1014.6,12.82
2018-10-07,18.8,22.5,15.4,67.0,0.4,31.0,356.0,1014.6,10.12
2018-10-08,18.0,21.3,15.7,62.0,0.2,18.4,111.0,1016.2,8.22
2018-10-09,19.1,21.9,14.6,76.0,52.5,39.2,89.0,1014.0,10.72
2018-10-10,20.0,23.1,17.3,82.0,9.5,29.9,90.0,1010.1,13.22
2018-10-11,21.6,25.8,18.4,78.0,0.0,39.6,236.0,1013.7,15.22
2018-10-12,22.1,25.2,19.1,81.0,0.0,18.4,144.0,1021.0,11.32
2018-10-13,21.6,23.5,20.5,87.0,4.1,13.7,207.0,1018.6,4.22
2018-10-14,21.6,24.4,19.3,82.0,17.3,57.2,143.0,1009.4,9.92
2018-10-15,20.2,24.1,18.0,68.0,1.3,51.1,152.0,1006.4,12.12
2018-10-16,19.5,23.1,16.8,68.0,0.0,24.1,70.0,1014.8,15.92
2018-10-17,19.9,23.4,17.9,69.0,0.0,32.0,54.0,1014.6,12.92
2018-10-18,20.2,22.0,18.3,71.0,4.5,37.1,34.0,1011.2,5.32
2018-10-19,21.1,23.8,17.7,69.0,12.6,38.9,95.0,1015.1,10.42
2018-10-20,20.0,23.9,17.4,75.0,6.3,27.4,88.0,1021.1,11.92
2018-10-21,20.8,25.0,16.9,69.0,0.0,22.3,262.0,1019.7,14.02
2018-10-22,19.5,22.3,17.6,69.0,0.0,24.8,99.0,1020.7,13.52
2018-10-23,18.8,22.2,16.0,63.0,0.0,22.0,303.0,1024.3,14.02
2018-10-24,20.7,26.4,16.2,49.0,0.0,30.2,309.0,1019.0,14.52
2018-10-25,19.4,22.2,16.8,61.0,0.0,15.1,76.0,1016.4,14.02
2018-10-26,18.9,22.2,15.0,71.0,0.1,16.6,14.0,1011.9,10.62
2018-10-27,14.6,18.3,11.5,82.0,21.1,25.6,111.0,1003.1,0.92
2018-10-28,11.0,13.8,9.6,69.0,3.1,31.0,324.0,999.0,4.82
2018-10-29,10.3,14.0,8.0,55.0,0.0,45.4,299.0,994.2,6.92
2018-10-30,12.7,17.6,7.4,57.0,2.3,24.5,351.0,1005.7,12.22
2018-10-31,13.6,16.9,10.3,80.0,52.6,45.7,225.0,1005.6,4.42
2018-11-01,13.9,18.5,10.1,72.0,5.0,27.4,288.0,1013.3,11.62
2018-11-02,14.8,19.4,11.6,63.0,0.0,17.6,341.0,1018.4,8.82
2018-11-03,15.1,19.5,11.5,57.0,0.0,19.4,304.0,1018.9,12.62
2018-11-04,16.9,21.9,13.2,59.0,0.0,22.0,87.0,1010.9,9.12
2018-11-05,16.3,18.5,14.3,74.0,8.0,44.6,161.0,1005.4,5.22
2018-11-06,14.1,16.6,12.1,58.0,0.0,33.8,301.0,1009.6,10.82
2018-11-07,15.8,19.8,12.5,58.0,0.0,27.4,237.0,1013.7,11.02
2018-11-08,15.9,17.6,14.5,69.0,0.1,19.8,77.0,1017.8,5.82
2018-11-09,14.7,16.1,12.6,75.0,32.2,34.9,332.0,1012.2,2.92
2018-11-10,16.0,20.1,12.2,61.0,0.0,33.5,269.0,1012.4,11.82
2018-11-11,18.1,22.7,15.7,71.0,0.0,26.3,191.0,1014.3,11.42
2018-11-12,17.6,19.5,15.6,85.0,0.0,28.8,66.0,1018.3,7.42
2018-11-13,18.5,20.6,16.9,76.0,0.0,35.3,75.0,1023.9,9.62
2018-11-14,18.1,19.4,16.6,80.0,0.0,27.0,85.0,1023.6,8.42
2018-11-15,16.7,19.0,13.2,92.0,91.9,33.1,51.0,1020.1,3.62
2018-11-16,16.1,17.3,14.7,80.0,2.0,20.9,57.0,1020.5,2.82
2018-11-17,15.1,16.6,13.0,72.0,1.5,26.3,96.0,1016.7,3.62
